"CTRY","YEAR","ID","lnpopterr","logGDPCAP","logUSMilitaryAid","logArea","Polity2","CINC","WECON","WOPOL","WOSOC","Muslim","PhysicalIntegrity","Alliances"
"Djibouti",1991,522,13.1859,6.629662,14.8079,10.05105,-8,8.56e-05,NA,NA,NA,1,NA,0
"Djibouti",1992,522,13.21602,6.636441,11.16636,10.05105,-7,0.0001218,NA,NA,NA,1,NA,0
"Djibouti",1993,522,13.24614,6.591804,12.64212,10.05105,-7,0.0001201,NA,NA,NA,1,NA,0
"Djibouti",1994,522,13.27623,6.628818,11.9561,10.05105,-7,0.0001191,NA,NA,NA,1,NA,0
"Djibouti",1995,522,13.30635,6.623932,12.79497,10.05105,-7,0.0001185,NA,NA,NA,1,NA,0
"Djibouti",1996,522,13.32508,6.598255,12.26384,10.05105,-6,0.0001188,NA,NA,NA,1,NA,0
"Djibouti",1997,522,13.34381,6.597342,11.77901,10.05105,-6,0.0001188,NA,NA,NA,1,NA,0
"Djibouti",1998,522,13.36255,6.601914,11.85819,10.05105,-6,0.0001203,NA,NA,NA,1,NA,0
"Djibouti",1999,522,13.38126,6.625856,12.02304,10.05105,2,0.0001196,NA,NA,NA,1,NA,0
"Djibouti",2000,522,13.35664,6.637106,12.28414,10.05105,2,0.0001186,NA,NA,NA,1,NA,0
"Djibouti",2001,522,13.37597,6.658995,12.61324,10.05105,2,0.000138,1,1,0,1,6,0
"Djibouti",2002,522,13.37597,6.675777,14.56695,10.05105,2,0.000141,NA,NA,NA,1,NA,0
"Djibouti",2003,522,13.37597,6.711858,16.64608,10.05105,2,0.0001377,1,2,0,1,4,0
"Djibouti",2004,522,13.37597,6.765827,15.9607,10.05105,2,0.0001317,1,2,0,1,5,0
"Djibouti",2005,522,13.37597,6.813845,15.53306,10.05105,2,0.000132,1,2,NA,1,5,0
"South Sudan",1981,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1982,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1983,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1984,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1985,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1986,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1987,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1988,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1989,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1990,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1991,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1992,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1993,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1994,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1995,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1996,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1997,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1998,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",1999,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",2000,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",2001,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",2002,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",2003,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",2004,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"South Sudan",2005,525,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Ethiopia",1981,529,17.47907,5.312927,0,13.81551,-7,0.0034819,1,1,1,1,0,0
"Ethiopia",1982,529,17.50439,5.336099,0,13.81551,-7,0.003205,1,1,1,1,0,0
"Ethiopia",1983,529,17.52908,5.411388,0,13.81551,-7,0.003269,1,1,1,1,0,0
"Ethiopia",1984,529,17.55318,5.323027,0,13.81551,-8,0.0031092,0,0,0,1,2,0
"Ethiopia",1985,529,17.57671,5.448935,0,13.81551,-8,0.0034395,1,1,0,1,3,0
"Ethiopia",1986,529,17.62217,5.455106,0,13.81551,-8,0.0038013,0,0,0,1,1,0
"Ethiopia",1987,529,17.64415,5.489655,0,13.81551,-8,0.0038552,1,1,0,1,1,0
"Ethiopia",1988,529,17.68671,5.492706,0,13.81551,-8,0.0035568,1,1,0,1,1,0
"Ethiopia",1989,529,17.70733,5.510041,0,13.81551,-8,0.0036661,1,1,0,1,1,0
"Ethiopia",1990,529,17.74734,5.534764,9.699349,13.81551,-8,0.004012,1,1,1,1,0,0
"Ethiopia",1991,529,17.7858,5.600051,0,13.81551,0,0.0031844,NA,NA,NA,1,NA,0
"Ethiopia",1992,529,17.82284,5.314888,0,13.81551,0,0.003368,1,1,1,1,3,0
"Ethiopia",1993,529,17.7858,5.106722,12.38941,13.81551,0,0.0031232,1,1,1,1,4,0
"Ethiopia",1994,529,17.82284,4.829344,14.07758,13.81551,1,0.0030185,1,1,1,1,0,0
"Ethiopia",1995,529,17.85856,4.897083,15.46262,13.81551,1,0.0030582,2,2,1,1,0,0
"Ethiopia",1996,529,17.87595,4.974614,15.75893,13.81551,1,0.0029618,1,2,1,1,1,0
"Ethiopia",1997,529,17.90985,4.94914,14.41578,13.81551,1,0.003,1,2,1,1,4,0
"Ethiopia",1998,529,17.92638,4.825731,14.37729,13.81551,1,0.0039968,1,2,1,1,5,0
"Ethiopia",1999,529,17.95864,4.781641,15.34708,13.81551,1,0.0048123,1,2,1,1,3,0
"Ethiopia",2000,529,17.97439,4.820693,12.21427,13.81551,1,0.0052706,1,2,1,1,2,0
"Ethiopia",2001,529,18.00517,4.79043,0,13.81551,1,0.0045127,1,2,1,1,3,0
"Ethiopia",2002,529,18.00517,4.714304,13.24864,13.81551,1,0.0044931,1,2,1,1,2,0
"Ethiopia",2003,529,18.00517,4.779616,15.54236,13.81551,1,0.0037633,1,2,1,1,1,0
"Ethiopia",2004,529,18.00517,4.912481,15.12052,13.81551,1,0.0039173,1,2,1,1,1,0
"Ethiopia",2005,529,18.00517,5.086836,16.01505,13.81551,1,0.0040355,1,2,NA,1,0,0
"Eritrea",1981,531,17.49256,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1982,531,17.51602,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1983,531,17.5426,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1984,531,14.77102,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1985,531,14.80876,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1986,531,17.60959,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1987,531,17.64082,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1988,531,17.67438,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1989,531,17.7115,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1990,531,14.94691,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1991,531,14.97866,NA,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1992,531,15.00943,5.016963,0,11.52288,NA,NA,NA,NA,NA,1,NA,0
"Eritrea",1993,531,15.03929,5.000536,0,11.52288,-6,0.0005437,1,2,1,1,5,0
"Eritrea",1994,531,15.06827,5.129331,12.93457,11.52288,-6,0.0005412,1,2,2,1,6,0
"Eritrea",1995,531,15.09644,5.207734,13.76391,11.52288,-6,0.0004744,1,2,2,1,6,0
"Eritrea",1996,531,15.12384,5.377841,15.77096,11.52288,-6,0.0004885,1,2,1,1,4,0
"Eritrea",1997,531,15.15051,5.349677,14.91497,11.52288,-6,0.0005972,1,2,1,1,5,0
"Eritrea",1998,531,15.17649,5.40895,14.4741,11.52288,-6,0.0009838,1,2,1,1,6,0
"Eritrea",1999,531,15.20181,5.302667,13.29535,11.52288,-6,0.0018714,1,2,1,1,4,0
"Eritrea",2000,531,15.2265,5.297383,10.48623,11.52288,-6,0.0017314,1,2,1,1,6,0
"Eritrea",2001,531,15.2506,5.327128,12.20993,11.52288,-7,0.0015939,1,2,1,1,4,0
"Eritrea",2002,531,15.2506,5.260136,12.97951,11.52288,-7,0.0015874,1,2,1,1,5,0
"Eritrea",2003,531,15.2506,5.400544,13.07444,11.52288,-7,0.0018577,1,2,1,1,3,0
"Eritrea",2004,531,15.2506,5.608859,12.74908,11.52288,-7,0.0018556,1,3,1,1,4,0
"Eritrea",2005,531,15.2506,5.568629,12.5569,11.52288,-7,0.0018798,1,2,NA,1,2,0
"Angola",1981,540,15.78959,NA,0,14.03601,-7,0.0010496,1,2,NA,0,5,0
"Angola",1982,540,15.81699,NA,0,14.03601,-7,0.0010613,NA,2,NA,0,2,0
"Angola",1983,540,15.84366,NA,0,14.03601,-7,0.0010188,NA,2,1,0,2,0
"Angola",1984,540,15.86963,NA,0,14.03601,-7,0.0010799,1,2,1,0,3,0
"Angola",1985,540,15.89495,6.53077,0,14.03601,-7,0.0011484,1,2,NA,0,5,0
"Angola",1986,540,15.91964,6.502593,0,14.03601,-7,0.0011828,NA,2,1,0,4,0
"Angola",1987,540,15.94374,6.47679,0,14.03601,-7,0.001161,1,2,NA,0,3,0
"Angola",1988,540,15.97883,6.451903,0,14.03601,-7,0.0013475,NA,2,NA,0,4,0
"Angola",1989,540,16.00156,6.831522,0,14.03601,-7,0.0018316,NA,2,NA,0,1,0
"Angola",1990,540,16.03471,6.803558,0,14.03601,-7,0.0018415,NA,2,NA,0,3,0
"Angola",1991,540,16.07727,6.962573,0,14.03601,-3,0.0016723,NA,2,1,0,1,0
"Angola",1992,540,16.10805,6.173221,0,14.03601,0,0.0018104,NA,NA,NA,0,NA,0
"Angola",1993,540,16.1181,6.066073,0,14.03601,-1,0.0017683,2,2,1,0,2,0
"Angola",1994,540,16.21341,5.501943,0,14.03601,-1,0.0015898,1,2,1,0,2,0
"Angola",1995,540,16.21341,5.960896,0,14.03601,-2,0.0014605,1,2,1,0,1,0
"Angola",1996,540,16.21341,6.329143,14.85411,14.03601,-2,0.0014532,1,2,1,0,0,0
"Angola",1997,540,16.30042,6.31762,12.39477,14.03601,-3,0.001521,1,2,1,0,0,0
"Angola",1998,540,16.30042,6.11875,0,14.03601,-3,0.0016411,1,2,1,0,1,0
"Angola",1999,540,16.30042,6.043528,0,14.03601,-3,0.0016574,1,2,1,0,2,0
"Angola",2000,540,16.38046,6.407329,0,14.03601,-3,0.0019218,1,2,1,0,1,0
"Angola",2001,540,16.45457,6.352968,0,14.03601,-3,0.0020368,1,2,1,0,1,0
"Angola",2002,540,16.45457,6.855245,0,14.03601,-2,0.0021139,1,2,1,0,2,0
"Angola",2003,540,16.45457,6.972774,12.84207,14.03601,-2,0.0021194,1,2,1,0,3,0
"Angola",2004,540,16.45457,7.216522,13.32178,14.03601,-2,0.0022754,1,2,1,0,3,0
"Angola",2005,540,16.45457,7.632363,12.82246,14.03601,-2,0.0022973,1,2,NA,0,3,0
"Mozambique",1981,541,16.30042,5.665891,0,13.5752,-8,0.0009784,1,2,1,0,4,0
"Mozambique",1982,541,16.38046,5.666188,0,13.5752,-8,0.0009923,2,2,1,0,1,0
"Mozambique",1983,541,16.38046,5.535788,0,13.5752,-8,0.0010447,1,2,1,0,3,0
"Mozambique",1984,541,16.38046,5.560979,0,13.5752,-8,0.0009926,1,2,1,0,2,0
"Mozambique",1985,541,16.45457,5.829669,0,13.5752,-8,0.0010113,1,2,1,0,1,0
"Mozambique",1986,541,16.45457,5.987911,0,13.5752,-7,0.0011938,1,2,1,0,2,0
"Mozambique",1987,541,16.45457,5.187961,0,13.5752,-7,0.001152,1,2,1,0,2,0
"Mozambique",1988,541,16.45457,5.072077,0,13.5752,-7,0.0011324,1,2,1,0,3,0
"Mozambique",1989,541,16.45457,5.16793,0,13.5752,-7,0.0011384,1,2,1,0,2,0
"Mozambique",1990,541,16.45457,5.235717,0,13.5752,-7,0.0011383,1,2,1,0,4,0
"Mozambique",1991,541,16.45457,5.471792,11.8278,13.5752,-6,0.0012027,1,2,1,0,3,0
"Mozambique",1992,541,16.52356,5.083298,12.55807,13.5752,-6,0.0011366,1,2,1,0,2,0
"Mozambique",1993,541,16.52356,5.088068,12.48472,13.5752,-6,0.0011661,1,2,1,0,6,0
"Mozambique",1994,541,16.52356,5.076223,13.91357,13.5752,5,0.0009276,1,2,0,0,3,0
"Mozambique",1995,541,16.5881,5.065561,12.41432,13.5752,5,0.0009443,1,2,0,0,5,0
"Mozambique",1996,541,16.5881,5.369369,13.25214,13.5752,5,0.0009423,1,2,0,0,4,0
"Mozambique",1997,541,16.64872,5.523604,12.55383,13.5752,5,0.0009764,1,2,0,0,3,0
"Mozambique",1998,541,16.64872,5.639804,12.40524,13.5752,5,0.0010058,1,2,0,0,4,0
"Mozambique",1999,541,16.64872,5.698199,12.42579,13.5752,5,0.0009717,1,2,0,0,3,0
"Mozambique",2000,541,16.70588,5.61552,12.37218,13.5752,5,0.0009614,2,2,0,0,2,0
"Mozambique",2001,541,16.70588,5.536007,12.46482,13.5752,5,0.000955,1,2,0,0,5,0
"Mozambique",2002,541,16.70588,5.56085,12.18101,13.5752,5,0.0009699,1,3,0,0,4,0
"Mozambique",2003,541,16.70588,5.637901,12.59547,13.5752,5,0.0009241,1,3,1,0,5,0
"Mozambique",2004,541,16.70588,5.807791,12.60023,13.5752,5,0.0009699,1,3,1,0,4,0
"Mozambique",2005,541,16.70588,5.901531,13.81559,13.5752,5,0.0009994,1,3,NA,0,5,0
"Zambia",1981,551,15.59046,6.481569,0,13.51898,-9,0.0008211,1,2,1,0,4,0
"Zambia",1982,551,15.6238,6.41244,0,13.51898,-9,0.0007813,1,2,1,0,5,0
"Zambia",1983,551,15.65606,6.225267,0,13.51898,-9,0.0008178,1,2,1,0,4,0
"Zambia",1984,551,15.68731,5.992213,0,13.51898,-9,0.00077,1,2,1,0,5,0
"Zambia",1985,551,15.71762,5.771399,0,13.51898,-9,0.0007213,1,2,1,0,6,0
"Zambia",1986,551,15.74703,5.437262,0,13.51898,-9,0.0007206,1,2,1,0,6,0
"Zambia",1987,551,15.77561,5.714643,0,13.51898,-9,0.0007183,1,2,1,0,4,0
"Zambia",1988,551,15.80338,6.183153,0,13.51898,-9,0.000746,1,2,1,0,5,0
"Zambia",1989,551,15.83041,6.223196,0,13.51898,-9,0.0007566,1,2,1,0,4,0
"Zambia",1990,551,15.86963,6.000975,0,13.51898,-9,0.0007405,1,2,1,0,4,0
"Zambia",1991,551,15.89495,6.001677,0,13.51898,6,0.0007354,1,2,1,0,4,0
"Zambia",1992,551,15.93177,5.916158,12.9902,13.51898,6,0.0008789,1,2,1,0,7,0
"Zambia",1993,551,15.95558,5.919458,13.42571,13.51898,6,0.0007384,1,2,1,0,4,0
"Zambia",1994,551,15.97883,6.005054,11.61015,13.51898,6,0.0007354,1,2,1,0,6,0
"Zambia",1995,551,16.01274,6.019609,11.79346,13.51898,6,0.000782,1,2,1,0,6,0
"Zambia",1996,551,16.03471,5.936378,11.84833,13.51898,1,0.0007728,1,2,1,0,3,0
"Zambia",1997,551,16.05622,6.088458,12.38321,13.51898,1,0.0008081,1,2,1,0,3,0
"Zambia",1998,551,16.08764,5.865207,12.1863,13.51898,1,0.0007871,1,2,1,0,4,0
"Zambia",1999,551,16.10805,5.799751,12.22149,13.51898,1,0.0007405,1,2,1,0,5,0
"Zambia",2000,551,16.1181,5.82942,12.11037,13.51898,1,0.0007019,1,2,1,0,5,0
"Zambia",2001,551,16.1181,5.932195,13.69006,13.51898,5,0.0007402,1,2,1,0,5,0
"Zambia",2002,551,16.1181,5.930833,12.39232,13.51898,5,0.0007439,1,2,1,0,5,0
"Zambia",2003,551,16.1181,6.061474,12.91546,13.51898,5,0.000709,1,2,0,0,5,0
"Zambia",2004,551,16.1181,6.273921,13.22966,13.51898,5,0.000717,1,2,0,0,4,0
"Zambia",2005,551,16.1181,6.53931,13.00585,13.51898,5,0.0007225,1,2,NA,0,4,0
"Zimbabwe",1981,552,15.78959,6.964165,0,12.86579,4,0.0012825,0,2,0,0,7,0
"Zimbabwe",1982,552,15.83041,6.988608,11.75256,12.86579,4,0.0011053,NA,2,NA,0,5,0
"Zimbabwe",1983,552,15.86963,6.853425,12.31555,12.86579,1,0.0011344,1,2,0,0,2,0
"Zimbabwe",1984,552,15.89495,6.613152,12.57082,12.86579,1,0.0010056,NA,2,1,0,0,0
"Zimbabwe",1985,552,15.93177,6.455313,12.80002,12.86579,1,0.0010318,1,2,1,0,1,0
"Zimbabwe",1986,552,15.96727,6.516046,12.66686,12.86579,1,0.0010545,1,2,1,0,5,0
"Zimbabwe",1987,552,16.00156,6.560957,12.43761,12.86579,-6,0.0010683,NA,2,1,0,5,0
"Zimbabwe",1988,552,16.03471,6.6746,12.51485,12.86579,-6,0.0010633,1,2,1,0,6,0
"Zimbabwe",1989,552,16.0668,6.701449,12.65812,12.86579,-6,0.0011413,1,2,1,0,4,0
"Zimbabwe",1990,552,16.08764,6.730742,12.73907,12.86579,-6,0.0010785,1,0,1,0,2,0
"Zimbabwe",1991,552,16.1181,6.688211,14.54577,12.86579,-6,0.001142,1,NA,1,0,4,0
"Zimbabwe",1992,552,16.1181,6.41783,13.7866,12.86579,-6,0.0011557,1,2,1,0,5,0
"Zimbabwe",1993,552,16.21341,6.36838,14.47896,12.86579,-6,0.0010832,1,2,1,0,4,0
"Zimbabwe",1994,552,16.21341,6.397596,12.77746,12.86579,-6,0.0010394,1,2,1,0,6,0
"Zimbabwe",1995,552,16.21341,6.41129,12.71841,12.86579,-6,0.0010327,1,2,1,0,4,0
"Zimbabwe",1996,552,16.21341,6.579395,12.66485,12.86579,-6,0.0010346,1,2,1,0,4,0
"Zimbabwe",1997,552,16.21341,6.561412,12.93281,12.86579,-6,0.0010478,1,2,1,0,6,0
"Zimbabwe",1998,552,16.30042,6.260735,12.96966,12.86579,-6,0.0010326,1,2,1,0,5,0
"Zimbabwe",1999,552,16.30042,6.317574,12.9113,12.86579,-3,0.0010592,1,2,1,0,6,0
"Zimbabwe",2000,552,16.38046,6.282636,12.84638,12.86579,-3,0.0010393,1,2,1,0,4,0
"Zimbabwe",2001,552,16.38046,6.287333,0,12.86579,-4,0.0010551,1,2,1,0,3,0
"Zimbabwe",2002,552,16.38046,6.214041,0,12.86579,-4,0.0010488,1,2,1,0,2,0
"Zimbabwe",2003,552,16.38046,6.105626,0,12.86579,-4,0.0008929,1,2,1,0,2,0
"Zimbabwe",2004,552,16.38046,6.111848,0,12.86579,-4,0.0009107,1,2,0,0,2,0
"Zimbabwe",2005,552,16.38046,6.094112,0,12.86579,-4,0.0008831,1,2,NA,0,2,0
"Malawi",1981,553,15.67181,5.276119,10.76918,11.45402,-9,0.0003787,1,2,1,0,7,0
"Malawi",1982,553,15.68731,5.204078,11.86291,11.45402,-9,0.000381,1,2,1,0,5,0
"Malawi",1983,553,15.71762,5.213209,12.61228,11.45402,-9,0.0003851,1,2,1,0,4,0
"Malawi",1984,553,15.76142,5.166305,12.79533,11.45402,-9,0.0003727,1,2,2,0,4,0
"Malawi",1985,553,15.78959,5.056304,14.62946,11.45402,-9,0.0003798,1,2,1,0,5,0
"Malawi",1986,553,15.81699,5.045976,12.7563,11.45402,-9,0.0004002,1,1,1,0,6,0
"Malawi",1987,553,15.85673,4.982958,12.56573,11.45402,-9,0.0004167,1,2,1,0,4,0
"Malawi",1988,553,15.88237,5.075589,13.97121,11.45402,-9,0.0004078,1,2,1,0,4,0
"Malawi",1989,553,15.91964,5.166304,12.80765,11.45402,-9,0.00042,1,2,1,0,3,0
"Malawi",1990,553,15.95558,5.297778,14.72518,11.45402,-9,0.0004138,1,2,2,0,4,0
"Malawi",1991,553,15.97883,5.435618,12.85906,11.45402,-9,0.00044,1,2,1,0,6,0
"Malawi",1992,553,16.01274,5.224917,12.21291,11.45402,-9,0.000464,1,2,1,0,4,0
"Malawi",1993,553,16.03471,5.363734,11.99637,11.45402,-8,0.0004692,1,2,1,0,6,0
"Malawi",1994,553,16.0668,4.800033,12.12098,11.45402,6,0.0004773,1,2,1,0,6,0
"Malawi",1995,553,16.09789,4.9577,12.09999,11.45402,6,0.0004827,1,1,1,0,7,0
"Malawi",1996,553,16.1181,5.429125,12.29016,11.45402,6,0.0004737,1,1,1,0,4,0
"Malawi",1997,553,16.1181,5.559004,13.91657,11.45402,6,0.0004786,1,1,1,0,4,0
"Malawi",1998,553,16.21341,5.110296,12.87243,11.45402,6,0.0004754,1,1,1,0,7,0
"Malawi",1999,553,16.21341,5.094914,13.01599,11.45402,6,0.0004567,1,2,1,0,5,0
"Malawi",2000,553,16.1181,5.048344,13.03394,11.45402,6,0.0004562,1,2,1,0,7,0
"Malawi",2001,553,16.21341,5.006408,13.1275,11.45402,4,0.000455,1,2,1,0,5,0
"Malawi",2002,553,16.21341,5.420875,13.10381,11.45402,4,0.0004635,1,2,1,0,6,0
"Malawi",2003,553,16.21341,5.301027,12.87464,11.45402,5,0.0004608,1,2,1,0,3,0
"Malawi",2004,553,16.21341,5.354574,13.13545,11.45402,6,0.0004749,1,2,1,0,5,0
"Malawi",2005,553,16.21341,5.375809,13.31458,11.45402,6,0.0004843,1,2,NA,0,5,0
"South Africa",1981,560,17.14771,8.030495,0,14.00868,4,0.0078843,0,0,0,0,1,0
"South Africa",1982,560,17.18281,7.924501,0,14.00868,4,0.0078509,0,0,0,0,2,0
"South Africa",1983,560,17.21671,7.970324,0,14.00868,4,0.0076777,0,0,0,0,3,0
"South Africa",1984,560,17.2495,7.934495,0,14.00868,4,0.0075067,1,0,1,0,2,0
"South Africa",1985,560,17.2495,7.669549,0,14.00868,4,0.0075516,0,1,0,0,0,0
"South Africa",1986,560,17.28125,7.814037,0,14.00868,4,0.0074091,0,1,0,0,0,0
"South Africa",1987,560,17.31202,8.057905,0,14.00868,4,0.0076697,0,1,0,0,1,0
"South Africa",1988,560,17.34187,8.131124,0,14.00868,4,0.0074816,1,1,1,0,0,0
"South Africa",1989,560,17.34187,8.194643,0,14.00868,4,0.0077281,1,1,0,0,3,0
"South Africa",1990,560,17.37086,8.065341,0,14.00868,5,0.0074112,1,1,0,0,2,0
"South Africa",1991,560,17.39903,8.115469,0,14.00868,5,0.0077467,1,1,0,0,2,0
"South Africa",1992,560,17.42643,8.176709,0,14.00868,6,0.0075597,1,1,0,0,2,0
"South Africa",1993,560,17.42643,8.184262,0,14.00868,8,0.0076006,1,1,1,0,1,0
"South Africa",1994,560,17.4531,8.202616,11.93706,14.00868,9,0.007664,1,2,1,0,2,0
"South Africa",1995,560,17.47907,8.287512,12.96541,14.00868,9,0.0073047,NA,NA,1,0,5,0
"South Africa",1996,560,17.50439,8.21343,16.31009,14.00868,9,0.006909,2,3,1,0,5,0
"South Africa",1997,560,17.52908,8.223717,13.72188,14.00868,9,0.0068931,2,3,1,0,3,0
"South Africa",1998,560,17.52908,8.098097,14.27445,14.00868,9,0.0067898,2,3,1,0,4,0
"South Africa",1999,560,17.55318,8.065626,14.39775,14.00868,9,0.0069094,2,3,1,0,4,0
"South Africa",2000,560,17.57671,8.038877,14.24138,14.00868,9,0.0068133,2,3,1,0,4,0
"South Africa",2001,560,17.57671,7.903146,14.86271,14.00868,9,0.0067715,2,3,1,0,5,0
"South Africa",2002,560,17.57671,7.838142,16.15891,14.00868,9,0.0064307,2,3,1,0,5,0
"South Africa",2003,560,17.57671,8.242609,16.01459,14.00868,9,0.0063951,1,3,1,0,4,0
"South Africa",2004,560,17.57671,8.495364,0,14.00868,9,0.00676,1,3,1,0,5,0
"South Africa",2005,560,17.57671,8.602287,0,14.00868,9,0.0066538,1,3,NA,0,4,0
"Namibia",1981,565,13.91082,7.688915,0,13.62106,NA,NA,NA,NA,NA,0,0,0
"Namibia",1982,565,13.91082,7.607759,0,13.62106,NA,NA,NA,NA,NA,0,0,0
"Namibia",1983,565,13.91082,7.66561,0,13.62106,NA,NA,1,1,1,0,0,0
"Namibia",1984,565,13.91082,7.474804,0,13.62106,NA,NA,1,NA,0,0,2,0
"Namibia",1985,565,13.99783,7.248352,0,13.62106,NA,NA,1,2,0,0,2,0
"Namibia",1986,565,13.99783,7.32684,0,13.62106,NA,NA,1,2,0,0,4,0
"Namibia",1987,565,13.99783,7.524293,0,13.62106,NA,NA,1,2,0,0,2,0
"Namibia",1988,565,14.07788,7.561335,0,13.62106,NA,NA,1,2,0,0,3,0
"Namibia",1989,565,14.07788,7.534652,0,13.62106,NA,NA,1,2,0,0,2,0
"Namibia",1990,565,14.15198,7.591484,0,13.62106,6,0.0001255,1,2,0,0,6,0
"Namibia",1991,565,14.15198,7.627964,15.42967,13.62106,6,0.0001219,1,2,0,0,7,0
"Namibia",1992,565,14.15198,7.731095,13.09661,13.62106,6,0.0001291,1,2,0,0,6,0
"Namibia",1993,565,14.22098,7.632311,14.11663,13.62106,6,0.0001299,1,2,0,0,7,0
"Namibia",1994,565,14.22098,7.725178,12.68629,13.62106,6,0.0001304,1,2,0,0,7,0
"Namibia",1995,565,14.22098,7.776239,13.25309,13.62106,6,0.0001358,1,2,1,0,5,0
"Namibia",1996,565,14.28551,7.746521,13.63333,13.62106,6,0.0001388,NA,2,2,0,7,0
"Namibia",1997,565,14.28551,7.755156,12.47216,13.62106,6,0.000143,NA,2,2,0,6,0
"Namibia",1998,565,14.34614,7.65643,12.53667,13.62106,6,0.0001086,NA,2,2,0,6,0
"Namibia",1999,565,14.34614,7.628597,12.18759,13.62106,6,0.0001141,2,2,2,0,3,0
"Namibia",2000,565,14.4033,7.630174,12.35518,13.62106,6,0.0001581,2,2,2,0,5,0
"Namibia",2001,565,14.4033,7.515756,12.42919,13.62106,6,0.0001579,2,2,2,0,5,0
"Namibia",2002,565,14.4033,7.448273,12.4881,13.62106,6,0.0001577,2,3,2,0,4,0
"Namibia",2003,565,14.4033,7.819995,12.29642,13.62106,6,0.0001638,2,2,1,0,6,0
"Namibia",2004,565,14.4033,8.101345,0,13.62106,6,0.0001705,2,2,1,0,6,0
"Namibia",2005,565,14.4033,8.183749,0,13.62106,6,0.0001718,1,2,NA,0,6,0
"Lesotho",1981,570,14.15198,5.78029,0,10.32088,-7,7.01e-05,1,1,0,0,7,0
"Lesotho",1982,570,14.15198,5.472043,0,10.32088,-7,7.04e-05,0,1,0,0,4,0
"Lesotho",1983,570,14.22098,5.532037,0,10.32088,-7,7.34e-05,0,1,0,0,5,0
"Lesotho",1984,570,14.22098,5.350272,0,10.32088,-7,7.67e-05,0,0,0,0,4,0
"Lesotho",1985,570,14.22098,5.128327,0,10.32088,-7,6.99e-05,1,1,0,0,4,0
"Lesotho",1986,570,14.28551,5.269722,0,10.32088,-7,8.99e-05,1,1,0,0,4,0
"Lesotho",1987,570,14.28551,5.492878,11.37434,10.32088,-7,8.73e-05,0,0,0,0,7,0
"Lesotho",1988,570,14.28551,5.628414,11.54897,10.32088,-7,8.93e-05,1,1,0,0,6,0
"Lesotho",1989,570,14.34614,5.661415,11.40266,10.32088,-7,9.35e-05,0,1,0,0,5,0
"Lesotho",1990,570,14.34614,5.83156,11.49108,10.32088,-7,9.26e-05,0,1,0,0,4,0
